2023-11-1 09:26:39-log: Cannot access game frame or container.
2023-11-1 09:26:39-debug: asset-db:require-engine-code (1487ms)
2023-11-1 09:26:40-log: Cocos Creator v3.8.0
2023-11-1 09:26:40-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:16.90MB, end 87.81MB, increase: 70.91MB
2023-11-1 09:26:40-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.63MB, end 93.74MB, increase: 5.11MB
2023-11-1 09:26:40-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.82MB, end 91.38MB, increase: 3.56MB
2023-11-1 09:26:40-debug: asset-db:worker-init: initPlugin (421ms)
2023-11-1 09:26:40-debug: [Assets Memory track]: asset-db:worker-init start:16.90MB, end 91.43MB, increase: 74.53MB
2023-11-1 09:26:40-debug: Run asset db hook engine-extends:beforePreStart success!
2023-11-1 09:26:41-debug: %cImport%c: /Applications/Cocos/Creator/3.8.0/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
2023-11-1 12:42:49-debug: Invalidating 'pack:///chunks/64/640c18bb33d45a77b771190d5a6c11166d5030d5.js'
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-11-1 12:42:49-debug: Unregister Block
2023-11-1 12:42:49-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-11-1 12:42:49-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-11-1 12:42:49-debug: /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js resolved to /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js is not in module cache!
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js" loaded.
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/ea/ea52e1272fa644b7eb764c010d2f2081b274204c.js" loaded.
2023-11-1 12:42:49-debug: [[Executor]] Register Block
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/f1/f14a60d36010db2926d9a7c9db347928ac62bf7a.js" loaded.
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js" loaded.
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/5f/5ff675335f85aa54ff36fe868e0399d1e68455e3.js" loaded.
2023-11-1 12:42:49-debug: [[Executor]] Register GameArea
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/e5/e5e943503d8e7cce6179659be985352491ce1be1.js" loaded.
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 12:42:49-debug: [[Executor]] Register DebugViewRuntimeControl
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-11-1 12:42:49-debug: /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/6d/6d635682c99917538be4e45bb121d210362d884a.js resolved to /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/6d/6d635682c99917538be4e45bb121d210362d884a.js is not in module cache!
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/64/640c18bb33d45a77b771190d5a6c11166d5030d5.js" loaded.
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 12:42:49-debug: 查询 Asset Bundle start0%
2023-11-1 12:42:49-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 12:42:49-debug: [[Executor]] Module "pack:///chunks/6d/6d635682c99917538be4e45bb121d210362d884a.js" loaded.
2023-11-1 12:42:49-debug: [[Executor]] Register Grid
2023-11-1 12:42:49-debug: [[Executor]] Register GameScene
2023-11-1 12:42:49-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-11-1 12:42:49-debug: // ---- build task 查询 Asset Bundle ---- (16ms)
2023-11-1 12:42:49-debug: [Build Memory track]: 查询 Asset Bundle start:251.79MB, end 251.18MB, increase: -625.09KB
2023-11-1 12:42:49-debug: run build task 查询 Asset Bundle success in 16 ms √5%
2023-11-1 12:42:49-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 12:42:49-debug: 查询 Asset Bundle start5%
2023-11-1 12:42:49-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-11-1 12:42:49-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-11-1 12:42:49-debug: [Build Memory track]: 查询 Asset Bundle start:251.19MB, end 251.20MB, increase: 11.61KB
2023-11-1 12:42:49-debug: 整理部分构建选项内数据到 settings.json start10%
2023-11-1 12:42:49-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 12:42:49-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-11-1 12:42:49-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-11-1 12:42:49-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:251.21MB, end 251.22MB, increase: 12.39KB
2023-11-1 12:42:49-debug: 填充脚本数据到 settings.json start12%
2023-11-1 12:42:49-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-11-1 12:42:49-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-11-1 12:42:49-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 12:42:49-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-11-1 12:42:49-debug: [Build Memory track]: 填充脚本数据到 settings.json start:251.23MB, end 251.24MB, increase: 11.91KB
2023-11-1 12:42:49-debug: 整理部分构建选项内数据到 settings.json start13%
2023-11-1 12:42:49-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (4ms)
2023-11-1 12:42:49-debug: run build task 整理部分构建选项内数据到 settings.json success in 4 ms √15%
2023-11-1 12:42:49-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:251.25MB, end 251.30MB, increase: 56.46KB
2023-11-1 12:45:56-debug: start refresh asset from /Users/hanchuang/Games/RotateBlock/assets/prefab/Grid.prefab...
2023-11-1 12:45:56-debug: %cImport%c: /Users/hanchuang/Games/RotateBlock/assets/prefab/Grid.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-1 12:45:56-debug: refresh asset /Users/hanchuang/Games/RotateBlock/assets/prefab success
2023-11-1 12:45:57-debug: Query all assets info in project
2023-11-1 12:45:57-debug: init custom config: keepNodeUuid: false, useCache: true
2023-11-1 12:45:57-debug:   Number of all scenes: 1
2023-11-1 12:45:57-debug:   Number of all scripts: 8
2023-11-1 12:45:57-debug:   Number of other assets: 345
2023-11-1 12:45:57-debug: reload all scripts.
2023-11-1 12:45:57-debug: Incremental keys: 
2023-11-1 12:45:57-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-11-1 12:45:57-debug: Unregister DebugViewRuntimeControl
2023-11-1 12:45:57-debug: Unregister Block
2023-11-1 12:45:57-debug: Unregister GameScene
2023-11-1 12:45:57-debug: Unregister GameArea
2023-11-1 12:45:57-debug: Unregister Grid
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/f1/f14a60d36010db2926d9a7c9db347928ac62bf7a.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/5f/5ff675335f85aa54ff36fe868e0399d1e68455e3.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/ea/ea52e1272fa644b7eb764c010d2f2081b274204c.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/6d/6d635682c99917538be4e45bb121d210362d884a.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/64/640c18bb33d45a77b771190d5a6c11166d5030d5.js'
2023-11-1 12:45:57-debug: Invalidating 'pack:///chunks/e5/e5e943503d8e7cce6179659be985352491ce1be1.js'
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/ea/ea52e1272fa644b7eb764c010d2f2081b274204c.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Register Block
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/f1/f14a60d36010db2926d9a7c9db347928ac62bf7a.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Register GameArea
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/5f/5ff675335f85aa54ff36fe868e0399d1e68455e3.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/e5/e5e943503d8e7cce6179659be985352491ce1be1.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Register GameScene
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/6d/6d635682c99917538be4e45bb121d210362d884a.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Register Grid
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/64/640c18bb33d45a77b771190d5a6c11166d5030d5.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 12:45:57-debug: 查询 Asset Bundle start0%
2023-11-1 12:45:57-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 12:45:57-debug: [[Executor]] Register DebugViewRuntimeControl
2023-11-1 12:45:57-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-11-1 12:45:57-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-11-1 12:45:57-debug: // ---- build task 查询 Asset Bundle ---- (19ms)
2023-11-1 12:45:57-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 12:45:57-debug: [Build Memory track]: 查询 Asset Bundle start:252.24MB, end 252.74MB, increase: 513.23KB
2023-11-1 12:45:57-debug: 查询 Asset Bundle start5%
2023-11-1 12:45:57-debug: run build task 查询 Asset Bundle success in 19 ms √5%
2023-11-1 12:45:57-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-11-1 12:45:57-debug: 整理部分构建选项内数据到 settings.json start10%
2023-11-1 12:45:57-debug: [Build Memory track]: 查询 Asset Bundle start:252.75MB, end 252.76MB, increase: 11.56KB
2023-11-1 12:45:57-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 12:45:57-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-11-1 12:45:57-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-11-1 12:45:57-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:252.77MB, end 252.78MB, increase: 12.73KB
2023-11-1 12:45:57-debug: 填充脚本数据到 settings.json start12%
2023-11-1 12:45:57-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-11-1 12:45:57-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-11-1 12:45:57-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-11-1 12:45:57-debug: [Build Memory track]: 填充脚本数据到 settings.json start:252.79MB, end 252.80MB, increase: 8.70KB
2023-11-1 12:45:57-debug: 整理部分构建选项内数据到 settings.json start13%
2023-11-1 12:45:57-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 12:45:57-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (4ms)
2023-11-1 12:45:57-debug: run build task 整理部分构建选项内数据到 settings.json success in 4 ms √15%
2023-11-1 12:45:57-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:252.80MB, end 252.86MB, increase: 56.64KB
2023-11-1 12:46:08-debug: refresh db internal success
2023-11-1 12:46:08-debug: refresh db assets success
2023-11-1 12:46:08-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-1 12:46:08-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-1 12:46:08-debug: asset-db:refresh-all-database (50ms)
2023-11-1 12:46:08-debug: asset-db:worker-effect-data-processing (1ms)
2023-11-1 12:46:08-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-11-1 12:47:06-debug: refresh db internal success
2023-11-1 12:47:06-debug: refresh db assets success
2023-11-1 12:47:06-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-1 12:47:06-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-1 12:47:06-debug: asset-db:refresh-all-database (49ms)
2023-11-1 12:47:30-debug: refresh db internal success
2023-11-1 12:47:30-debug: %cImport%c: /Users/hanchuang/Games/RotateBlock/assets/src/Grid.tsbackground: #aaff85; color: #000;color: #000;
2023-11-1 12:47:30-debug: refresh db assets success
2023-11-1 12:47:30-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-1 12:47:30-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-1 12:47:30-debug: asset-db:refresh-all-database (31ms)
2023-11-1 12:47:30-debug: asset-db:worker-effect-data-processing (1ms)
2023-11-1 12:47:30-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-11-1 12:47:31-debug: Query all assets info in project
2023-11-1 12:47:31-debug: init custom config: keepNodeUuid: false, useCache: true
2023-11-1 12:47:31-debug:   Number of all scripts: 8
2023-11-1 12:47:31-debug:   Number of all scenes: 1
2023-11-1 12:47:31-debug:   Number of other assets: 345
2023-11-1 12:47:31-debug: reload all scripts.
2023-11-1 12:47:31-debug: Incremental keys: 
2023-11-1 12:47:31-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-11-1 12:47:31-debug: Unregister GameScene
2023-11-1 12:47:31-debug: Unregister Grid
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/f1/f14a60d36010db2926d9a7c9db347928ac62bf7a.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/ea/ea52e1272fa644b7eb764c010d2f2081b274204c.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/5f/5ff675335f85aa54ff36fe868e0399d1e68455e3.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/e5/e5e943503d8e7cce6179659be985352491ce1be1.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/6d/6d635682c99917538be4e45bb121d210362d884a.js'
2023-11-1 12:47:31-debug: Invalidating 'pack:///chunks/64/640c18bb33d45a77b771190d5a6c11166d5030d5.js'
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-11-1 12:47:31-debug: Unregister DebugViewRuntimeControl
2023-11-1 12:47:31-debug: Unregister Block
2023-11-1 12:47:31-debug: Unregister GameArea
2023-11-1 12:47:31-debug: /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js resolved to /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js is not in module cache!
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js" loaded.
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/ea/ea52e1272fa644b7eb764c010d2f2081b274204c.js" loaded.
2023-11-1 12:47:31-debug: [[Executor]] Register Block
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/f1/f14a60d36010db2926d9a7c9db347928ac62bf7a.js" loaded.
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js" loaded.
2023-11-1 12:47:31-debug: [[Executor]] Register GameArea
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/5f/5ff675335f85aa54ff36fe868e0399d1e68455e3.js" loaded.
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/e5/e5e943503d8e7cce6179659be985352491ce1be1.js" loaded.
2023-11-1 12:47:31-debug: [[Executor]] Register GameScene
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/6d/6d635682c99917538be4e45bb121d210362d884a.js" loaded.
2023-11-1 12:47:31-debug: [[Executor]] Register DebugViewRuntimeControl
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 12:47:31-debug: /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/24/24ad0a42b0abb4b31ee8214f4ba7045690dade1e.js resolved to /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/24/24ad0a42b0abb4b31ee8214f4ba7045690dade1e.js is not in module cache!
2023-11-1 12:47:31-debug: 查询 Asset Bundle start0%
2023-11-1 12:47:31-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 12:47:31-debug: [[Executor]] Register Grid
2023-11-1 12:47:31-debug: [[Executor]] Module "pack:///chunks/24/24ad0a42b0abb4b31ee8214f4ba7045690dade1e.js" loaded.
2023-11-1 12:47:31-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-11-1 12:47:31-debug: // ---- build task 查询 Asset Bundle ---- (20ms)
2023-11-1 12:47:31-debug: run build task 查询 Asset Bundle success in 20 ms √5%
2023-11-1 12:47:31-debug: [Build Memory track]: 查询 Asset Bundle start:255.11MB, end 255.57MB, increase: 473.82KB
2023-11-1 12:47:31-debug: 查询 Asset Bundle start5%
2023-11-1 12:47:31-debug: // ---- build task 查询 Asset Bundle ----
